62008CO0432(01),Order of the Court (Seventh Chamber) of 28 February 2013,Seventh Chamber,  European Commission v Luigi Marcuccio,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-432/08 P-DEP,ECLI identifier: ECLI:EU:C:2013:108,08/08/2012,28/02/2013,,Arestis,Jääskinen,PROC
62008CO0528(01),Order of the Court (Seventh Chamber) of 28 February 2013,Seventh Chamber,  European Commission v Luigi Marcuccio,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-528/08 P-DEP,ECLI identifier: ECLI:EU:C:2013:110,09/08/2012,28/02/2013,,Arestis,Jääskinen,PROC
62009CO0465,Order of the Court (Fifth Chamber) of 28 February 2013,Fifth Chamber,  Comunidad Autónoma de La Rioja v Territorio Histórico de Álava - Diputación Foral de Vizcaya and Others,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-465/09 P-DEP,ECLI identifier: ECLI:EU:C:2013:112,08/05/2012,28/02/2013,Spain,von Danwitz,Mengozzi,PROC
62008CO0513(01),Order of the Court (Seventh Chamber) of 28 February 2013,Seventh Chamber,  European Commission v Luigi Marcuccio,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-513/08 P-DEP,ECLI identifier: ECLI:EU:C:2013:109,09/08/2012,28/02/2013,,Arestis,Jääskinen,PROC
62012CO0304,Order of the Court (Seventh Chamber) of 7 February 2013,Seventh Chamber,  Petrus Kerstens v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-304/12 P,ECLI identifier: ECLI:EU:C:2013:74,07/06/2012,07/02/2013,,Arestis,Wahl,PROC
62010CO0252,Order of the Court (Tenth Chamber) of 13 December 2012,Tenth Chamber,  European Maritime Safety Agency (EMSA) v Evropaïki Dynamiki - Proigmena Systimata Tilepikoinonion Pliroforikis kai Tilematikis AE,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-252/10 P-DEP,ECLI identifier: ECLI:EU:C:2012:789,24/05/2012,13/12/2012,Greece,Juhász,Mengozzi,PROC
62009CO0254,Order of the Court (First Chamber) of 12 October 2012,First Chamber,  Zafra Marroquineros; SL v Calvin Klein Trademark Trust,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-254/09 P-DEP,ECLI identifier: ECLI:EU:C:2012:628,14/09/2011,12/10/2012,,Safjan,Mazák,PROC
62010CO0005(02),Order of the Court (Fifth Chamber) of 12 September 2012,Fifth Chamber,  Klosterbrauerei Weissenohe GmbH & Co, KG v Giampietro Torresan,  Taxation of costs,  Case C-5/10 P-DEP,ECLI identifier: ECLI:EU:C:2012:562,12/01/2012,12/09/2012,,Borg Barthet,Bot,PROC
62007CO0197(01),Order of the Court (Seventh Chamber) of 19 September 2012,Seventh Chamber,TDK Kabushiki Kaisha (TDK Corp,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑197/07 P-DEP,ECLI identifier: ECLI:EU:C:2012:579,21/02/2012,19/09/2012,Denmark,Arestis,Mazák,PROC
62011CO0191(01),Order of the Court (Eighth Chamber) of 10 July 2012,Eighth Chamber,  Norma Lebensmittelfilialbetrieb GmbH & Co, KG v Yorma's AG,  Taxation of costs,  Case C-191/11 P-DEP,ECLI identifier: ECLI:EU:C:2012:432,30/04/2012,10/07/2012,Germany,Toader,Mazák,PROC
62010CO0451(01),Order of the Court (Sixth Chamber) of 7 June 2012,Sixth Chamber,  France Télévisions SA v Télévision française 1 SA (TF1),Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-451/10 P-DEP,ECLI identifier: ECLI:EU:C:2012:323,12/12/2011,07/06/2012,France,Arabadjiev,Mazák,PROC
62006CO0323(01),Order of the Court (Eighth Chamber) of 31 January 2012,Eighth Chamber,  European Commission v Theodoros Kallianos,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-323/06 P-DEP,ECLI identifier: ECLI:EU:C:2012:49,02/09/2011,31/01/2012,,Bay Larsen,Trstenjak,PROC
62006CO0363,Order of the Court (Eighth Chamber) of 20 February 2008,Eighth Chamber,Comunidad Autónoma de Valencia - Generalidad Valenciana v Commission of the European Communities,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-363/06 P,ECLI identifier: ECLI:EU:C:2008:99,06/09/2006,20/02/2008,Spain,Arestis,Poiares Maduro,PROC
